#potential : Dij*rij^-12, rcutoff=12, units=metal

Si-O
N 24000 

243     0.121500      9.662392e+10      9.543103e+12	
244     0.122000      9.197759e+10      9.046976e+12	
245     0.122500      8.757234e+10      8.578515e+12	
246     0.123000      8.339474e+10      8.136072e+12	
247     0.123500      7.943218e+10      7.718107e+12	
248     0.124000      7.567280e+10      7.323174e+12	
249     0.124500      7.210540e+10      6.949918e+12	
250     0.125000      6.871948e+10      6.597070e+12	
251     0.125500      6.550513e+10      6.263438e+12	
252     0.126000      6.245302e+10      5.947907e+12	
253     0.126500      5.955438e+10      5.649427e+12	
254     0.127000      5.680092e+10      5.367016e+12	
255     0.127500      5.418484e+10      5.099749e+12	
256     0.128000      5.169879e+10      4.846761e+12	
257     0.128500      4.933583e+10      4.607237e+12	
258     0.129000      4.708943e+10      4.380413e+12	
259     0.129500      4.495342e+10      4.165568e+12	
260     0.130000      4.292198e+10      3.962029e+12	
261     0.130500      4.098962e+10      3.769160e+12	
262     0.131000      3.915114e+10      3.586364e+12	
263     0.131500      3.740167e+10      3.413080e+12	
264     0.132000      3.573657e+10      3.248779e+12	
265     0.132500      3.415147e+10      3.092964e+12	
266     0.133000      3.264227e+10      2.945167e+12	
267     0.133500      3.120504e+10      2.804948e+12	
268     0.134000      2.983613e+10      2.671892e+12	
269     0.134500      2.853202e+10      2.545608e+12	
270     0.135000      2.728945e+10      2.425729e+12	
271     0.135500      2.610529e+10      2.311907e+12	
272     0.136000      2.497659e+10      2.203817e+12	
273     0.136500      2.390057e+10      2.101149e+12	
274     0.137000      2.287458e+10      2.003613e+12	
275     0.137500      2.189614e+10      1.910936e+12	
276     0.138000      2.096288e+10      1.822859e+12	
277     0.138500      2.007256e+10      1.739139e+12	
278     0.139000      1.922305e+10      1.659544e+12	
279     0.139500      1.841236e+10      1.583859e+12	
280     0.140000      1.763858e+10      1.511878e+12	
281     0.140500      1.689990e+10      1.443408e+12	
282     0.141000      1.619462e+10      1.378265e+12	
283     0.141500      1.552111e+10      1.316278e+12	
284     0.142000      1.487784e+10      1.257282e+12	
285     0.142500      1.426335e+10      1.201124e+12	
286     0.143000      1.367627e+10      1.147659e+12	
287     0.143500      1.311527e+10      1.096747e+12	
288     0.144000      1.257912e+10      1.048260e+12	
